"Stage","Scenario","Utopia","DurationSec","DATA_TIMER","BACKLOG_FACTOR","Port","Tag","AUtil","BUtil","AvgUtil","APackets","BPackets","AStatsCount","BStatsCount","AMaxStatsGap","BMaxStatsGap","SendAckTotal","AckTimeoutTotal","DataTimeoutTotal","DataTimeoutPerMin","SendNakTotal","BadCrcTotal","BothQuit","ForcedStop","Fatal","BadPacket","PhlOverflow","Valid","Score","ALog","BLog","AStdout","BStdout","BuildLog","WallSeconds"
"最终长测-20min","默认误码洪水","False","1200","2200","3","59934","dt2200-bg3-default-flood-20260509-225927","86.1","86.48","86.29","4030","4042","525","523","6.368","7.329","1808","1813","264","13.2","148","153","True","False","False","False","False","True","85.894","dt2200-bg3-default-flood-20260509-225927-A.log","dt2200-bg3-default-flood-20260509-225927-B.log","dt2200-bg3-default-flood-20260509-225927-A.stdout.txt","dt2200-bg3-default-flood-20260509-225927-B.stdout.txt","dt2200-bg3-default-flood-20260509-225927-build.txt","1205.6"
